id,Exited
165034,0.06067200384880763
165035,0.8634442520735449
165036,0.317561689063651
165037,0.5258734410325315
165038,0.6586794670999166
165039,0.13069316460907682
165040,0.19696512300218
165041,0.36910607582186417
165042,0.7798831973036154
165043,0.060854753577298346
165044,0.26341281906117864
165045,0.28632649981990993
165046,0.04127026759825122
165047,0.448753464025753
165048,0.8017132138247566
165049,0.25484012834761843
165050,0.10141186168195268
165051,0.6261735992303754
165052,0.15859253336338322
165053,0.3914193347124228
165054,0.13994217923529018
165055,0.30736516993485724
165056,0.49244192835719747
165057,0.07504977110035785
165058,0.7745750293216567
165059,0.4161949130519125
165060,0.9275224365230902
165061,0.5569511809627448
165062,0.3576028367758907
165063,0.5442992643893375
165064,0.1591608593945187
165065,0.27287470414031506
165066,0.34083136004457426
165067,0.5844321911912594
165068,0.19971807877991707
165069,0.07635490694938239
165070,0.8137735799164517
165071,0.31613611084724985
165072,0.33993727713031174
165073,0.9057191179920132
165074,0.7650625109121056
165075,0.535524373040831
165076,0.633997371791718
165077,0.08979599693281341
165078,0.707387136656199
165079,0.6163787699520473
165080,0.11011948236232347
165081,0.09614850313718673
165082,0.033012286237296705
165083,0.7013915148081576
165084,0.47964047839285257
165085,0.05732556240258373
165086,0.10870867469746975
165087,0.6818119711523654
165088,0.23031761784637822
165089,0.562512945081524
165090,0.3667365767124896
165091,0.14436287312837182
165092,0.20607360400750746
165093,0.3156971110882318
165094,0.1108880988151462
165095,0.48231419730405134
165096,0.42999626455813594
165097,0.484238708012316
165098,0.15042403025207637
165099,0.09326888754388277
165100,0.8712503647048039
165101,0.18135908016639896
165102,0.24057416170911206
165103,0.13234374652016112
165104,0.5090576630250945
165105,0.7268710587919438
165106,0.7016139027228938
165107,0.43498820766956875
165108,0.0717829948713575
165109,0.8111076726964324
165110,0.15463856800469614
165111,0.4530237153233658
165112,0.4704786946325875
165113,0.24553719700722745
165114,0.1638075528066826
165115,0.19363265328738866
165116,0.644944785873137
165117,0.2820839989490008
165118,0.6244210363535463
165119,0.5127261495944735
165120,0.3818300923828369
165121,0.6450825446563688
165122,0.4893252297648587
165123,0.2454897818343524
165124,0.6450825770742841
165125,0.11209574942707524
165126,0.22896473069132445
165127,0.12798751165755237
165128,0.1439720582810625
165129,0.11705764131708643
165130,0.0972573791993694
165131,0.08251540570715003
165132,0.5745976295119002
165133,0.44792912479490826
165134,0.10751201347210117
165135,0.4417055251153434
165136,0.04724038454966019
