id,Exited
165034,0.07634911459613491
165035,0.8933432579100096
165036,0.263445675266952
165037,0.474360544558269
165038,0.6218070433093297
165039,0.21677017841408638
165040,0.24534947639403906
165041,0.47305528851299744
165042,0.830935915007362
165043,0.045398328291882985
165044,0.22557125599521521
165045,0.27258321256365714
165046,0.06846540677785587
165047,0.42765730124014134
165048,0.8257322450402648
165049,0.29551903052146367
165050,0.13788562722928335
165051,0.5421626520255302
165052,0.12189963460046173
165053,0.30592016871922206
165054,0.11114781413767838
165055,0.2812868395082828
165056,0.43414366641676655
165057,0.05713676714569642
165058,0.7233877849616455
165059,0.4278648181671475
165060,0.9447697188936057
165061,0.6443371295411717
165062,0.355901588938784
165063,0.586273986345183
165064,0.1372425460692562
165065,0.3013044737526794
165066,0.33734412047833007
165067,0.536355987594123
165068,0.18552358676300845
165069,0.059581522035927516
165070,0.8328000436219878
165071,0.26408561815768217
165072,0.27998412120489863
165073,0.9297819691730146
165074,0.7575624037772887
165075,0.5370228509508906
165076,0.6803898696602032
165077,0.0802542402730252
165078,0.6376248767467502
165079,0.6818293492857891
165080,0.08649107553402581
165081,0.07139758438204623
165082,0.02833631445797746
165083,0.686614470930385
165084,0.39516646039903086
165085,0.04260485467419718
165086,0.09125167339805335
165087,0.7370956790192313
165088,0.19604276752341443
165089,0.48232077597278034
165090,0.29887564847844583
165091,0.16466201522175108
165092,0.2595375696357508
165093,0.2472924096307798
165094,0.12085241638693539
165095,0.5640269394608732
165096,0.5494108924318976
165097,0.39426338660126525
165098,0.18267067952831628
165099,0.07319373376537153
165100,0.9043392689684722
165101,0.264732140937882
165102,0.1946912155674201
165103,0.1104274645858923
165104,0.43655217377144234
165105,0.7379408552625579
165106,0.6729276957119501
165107,0.4612119713096548
165108,0.1976688606700667
165109,0.7558372598415289
165110,0.12540885593980117
165111,0.4307120625293021
165112,0.460740109989099
165113,0.22974152946315546
165114,0.12942610371552832
165115,0.18737509571914004
165116,0.5842118243173017
165117,0.23635412550186571
165118,0.627571046522253
165119,0.5369209830215459
165120,0.31946995267872336
165121,0.7147520979296081
165122,0.5181884945940808
165123,0.220026896836156
165124,0.5944440559723974
165125,0.09172505113690937
165126,0.20415706856275795
165127,0.13117986612791951
165128,0.1577969829963987
165129,0.1242555986679716
165130,0.12774903018771813
165131,0.06295508564428533
165132,0.5642769213641735
165133,0.37520049299049363
165134,0.09176816196618254
165135,0.43888970928201854
165136,0.03436722770340655
165137,0.803520445571121
165138,0.861025809123922
165139,0.8581104698358744
165140,0.5781968209930798
165141,0.21958953508566595
165142,0.04361534449034159
165143,0.32637200985069986
165144,0.4142476691766814
165145,0.724445033807782
165146,0.3165452629289568
165147,0.37920696213205857
165148,0.5853000872122571
165149,0.23449193439132554
165150,0.09044042448501985
165151,0.8989244862875667
165152,0.750217484616099
165153,0.46030461735753186
165154,0.2080169708327285
165155,0.18519949251177628
165156,0.09673622844971541
165157,0.25123842652137174
165158,0.6282022945320018
165159,0.5500958674827091
165160,0.2700191196727363
165161,0.14371572496474083
165162,0.8785680571593347
165163,0.18180360631614279
165164,0.1941402758769623
165165,0.6716831229621588
165166,0.9591275950914908
165167,0.3258515656634397
165168,0.32287008620401364
165169,0.23955157241660746
165170,0.2885125491859396
165171,0.5153583203130686
165172,0.7273314305232272
165173,0.586186684552223
165174,0.15508414500160633
165175,0.566099890443046
165176,0.19982324848577349
165177,0.24047163526616336
165178,0.6364171731362034
165179,0.8359464333734385
165180,0.2108354864454567
165181,0.9170724899917827
165182,0.43494912035869043
165183,0.10358578507906059
165184,0.3866911177200998
165185,0.21327544794173484
165186,0.07063450332252474
165187,0.5030336495261301
165188,0.950489801552243
165189,0.13841587904396005
165190,0.06802241079717872
165191,0.24703189870171385
165192,0.5039881441207522
165193,0.48329120264091874
165194,0.5652894917338004
165195,0.5004080428182793
165196,0.5134667581283026
165197,0.9115182396714884
165198,0.8974142261917329
165199,0.10772564539786889
165200,0.6245994833286364
165201,0.8694240483101262
165202,0.8956605731969198
165203,0.8949480992039512
165204,0.7870047628059286
165205,0.20286657357890545
165206,0.3926916275751854
165207,0.5450608167905313
165208,0.12722041811201765
165209,0.39406560978860794
165210,0.7523864510757498
165211,0.9125896592393438
165212,0.17493747304851348
165213,0.3240810313110463
165214,0.96291628282277
165215,0.5843058663324574
165216,0.39624367479156936
165217,0.04818187941394557
165218,0.09329245437469748
165219,0.9146672559682141
165220,0.4969468407237937
165221,0.45402142063948014
165222,0.7490296359339148
165223,0.16722644190076955
165224,0.07793555127604558
165225,0.9260060312553008
165226,0.8480798020241441
165227,0.5407159038366389
165228,0.5388249228240912
165229,0.7024673237632695
165230,0.7653461879788899
165231,0.1372953880673114
165232,0.03373786742223317
165233,0.4015223985219389
165234,0.20243514362538967
165235,0.10812473113220704
165236,0.7743266581897914
165237,0.05695344559528148
165238,0.5044515004159235
165239,0.20061665723863314
165240,0.10309135560617694
165241,0.05374081687205689
165242,0.604152333390248
165243,0.2348604077589606
165244,0.8802605048728781
165245,0.04996290245031285
165246,0.18806639980839437
165247,0.19418627473898048
165248,0.2813725999969121
165249,0.4178235077629462
165250,0.11286485870730129
165251,0.10569926228528366
165252,0.6404128060500083
165253,0.7215720014188121
165254,0.17478739209185606
165255,0.2772602272077628
165256,0.6722060927236725
165257,0.16112940556904215
165258,0.02628081874228675
165259,0.6764106502115218
165260,0.831864025133929
165261,0.890691078570974
165262,0.7773526474309697
165263,0.12035608020140186
165264,0.10600499054743151
165265,0.0895380651823638
165266,0.03849219683335568
165267,0.6137686334230809
165268,0.5864357371674869
165269,0.8213325413585979
165270,0.6713763383113124
165271,0.20725560924978173
165272,0.8271835870755956
165273,0.4089214035572905
165274,0.2840786518764825
165275,0.7659426382750051
165276,0.3351589485594119
165277,0.6143447601116863
165278,0.9340476975458024
165279,0.44565205906211264
165280,0.1446498729038688
165281,0.08104611640703022
