id,Exited
165034,0.009703769415416027
165035,0.6866692808016623
165036,0.10956978425146345
165037,0.28492299881950583
165038,0.3784692987035311
165039,0.020985976995930446
165040,0.058354416699109395
165041,0.11964372485372236
165042,0.5141527169702379
165043,0.013726415435596079
165044,0.08640350254337312
165045,0.10076091698830798
165046,0.006479437151967934
165047,0.18504190517506813
165048,0.5529729311670337
165049,0.08048264966861782
165050,0.01707286740077561
165051,0.35399703236226454
165052,0.039549211010718816
165053,0.16171229539917475
165054,0.034432650384218465
165055,0.09960217080590943
165056,0.2612900810424196
165057,0.01950033127147941
165058,0.5110083644314888
165059,0.16924839985856485
165060,0.8025905669221819
165061,0.2808046649178939
165062,0.13328705357876594
165063,0.28229089939186436
165064,0.04131371550247756
165065,0.08349299421594845
165066,0.150133888170426
165067,0.2665928025460577
165068,0.06595499765250205
165069,0.019110103305796964
165070,0.6115121752438465
165071,0.10375134824777013
165072,0.12430840335997134
165073,0.748134933091391
165074,0.5379720040905892
165075,0.24674555224152886
165076,0.3188120386768371
165077,0.025547156133591497
165078,0.44589766563961003
165079,0.29082687092891446
165080,0.029274610159222853
165081,0.02019895554796548
165082,0.00634956709895434
165083,0.4256830190321173
165084,0.19743271482174002
165085,0.013977340465093894
165086,0.02523296295228289
165087,0.402129478432848
165088,0.07646013463643675
165089,0.24050056489341912
165090,0.14016991463993456
165091,0.042236696695851825
165092,0.05920549309487936
165093,0.12144708916985024
165094,0.02983397849611526
165095,0.15740906223110376
165096,0.19277214663868572
165097,0.20110864986526206
165098,0.042648600850876454
165099,0.02365472216066873
165100,0.6751163850601343
165101,0.030784138272220832
165102,0.07630312630802734
165103,0.03583132446370177
165104,0.266025200446937
165105,0.4574894382059431
165106,0.4361526752153331
165107,0.17495367752101798
165108,0.010991542230697784
165109,0.5617318281976798
165110,0.05290380230974324
165111,0.17905338673820886
165112,0.18645344964283556
165113,0.07825079634149014
165114,0.047854821715234884
165115,0.05429174696209038
165116,0.36262640203397056
165117,0.09199562279155805
165118,0.36983056844373147
165119,0.2235190957533226
165120,0.15158101647242236
165121,0.32464585107828264
165122,0.2051990287437672
165123,0.09237420838333266
165124,0.3407278769165744
165125,0.029344385484535326
165126,0.067885831093854
165127,0.03721158840031231
165128,0.04249485799259735
165129,0.03291798171188372
165130,0.01569542980318519
165131,0.020682502938219424
165132,0.266305462187873
165133,0.2025389583628188
165134,0.029566546157677346
165135,0.17198321612097944
165136,0.010728143125810517
165137,0.5394605061349402
165138,0.6684610039996834
165139,0.6358600247799645
165140,0.2062361102929773
165141,0.08973052295356358
165142,0.014617352433181274
165143,0.17378735631406764
165144,0.191823214624077
165145,0.42407209424966685
165146,0.16564062542200306
165147,0.1276817403351353
165148,0.20240712952459064
165149,0.0652751605596115
165150,0.019973638428411315
165151,0.7622889793638891
165152,0.3324237619908835
165153,0.06196326860204101
165154,0.07538780759293978
165155,0.04323577225631651
165156,0.029083613828642815
165157,0.06867954776236906
165158,0.2792709247694873
165159,0.26207247398768224
165160,0.024143940775136475
165161,0.05415734575450394
165162,0.6618866583267553
165163,0.05485696409009132
165164,0.05989650613676556
165165,0.4037867882441593
165166,0.8395715685983595
165167,0.1127932240460616
165168,0.12322857085875194
165169,0.07333392981402098
165170,0.12064389424428933
165171,0.1569564769916647
165172,0.3933894685078178
165173,0.34713999735413786
165174,0.03970000714430055
165175,0.24883612447374076
165176,0.07547390436135519
165177,0.05019695101456996
165178,0.27409944987115314
165179,0.6118529629699838
165180,0.06153348560565216
165181,0.7273277408319725
165182,0.20744656383148444
165183,0.03432112088605516
165184,0.13522085839000633
165185,0.07231574936631262
165186,0.022845916846430395
165187,0.11251219214340107
165188,0.8212803294798419
165189,0.04562946946302057
165190,0.015768628926175497
165191,0.1140414114697803
165192,0.2568006188604194
165193,0.15861551913358699
165194,0.2286593454068948
165195,0.27154684071615626
165196,0.2614745767706191
165197,0.7206076295927455
165198,0.6767440054540562
165199,0.03403988889654158
165200,0.4307787394862684
165201,0.6540828853065984
165202,0.666690144844077
165203,0.6433924455520926
165204,0.5007549105422086
165205,0.07936840259630677
165206,0.1855431401936782
165207,0.21702558354532897
165208,0.049539253945434306
165209,0.15791519301005974
165210,0.44381981305453233
165211,0.7128542856928622
165212,0.026324223305396945
165213,0.005356498165684717
165214,0.8216770463896598
165215,0.36069537837601673
165216,0.14209538474691083
165217,0.01613388419400312
165218,0.023993569433167272
165219,0.7328517139893854
165220,0.25902795611289575
165221,0.17762905678910484
165222,0.49975459087546736
165223,0.07932142915838394
165224,0.016981057484432082
165225,0.7226569595194318
165226,0.5787281441984176
165227,0.29154470034032803
165228,0.2971483694725892
165229,0.28107626461537083
165230,0.3860223525284559
165231,0.03798068602207319
165232,0.010006952276791372
165233,0.16829528957476003
165234,0.0672264130755707
165235,0.03723399336520189
165236,0.47004621341407277
165237,0.008765881084190979
165238,0.21839030743301455
165239,0.057205906035994465
165240,0.030651562931898302
165241,0.010801930234534985
165242,0.28219634301386176
165243,0.08943426936235248
165244,0.6681124252187133
165245,0.016698662752015463
165246,0.07296205824252956
165247,0.05793505965493893
165248,0.09420638542759793
165249,0.22641666066563457
165250,0.039151902239128886
165251,0.030132249242382565
165252,0.4127436573480273
165253,0.37059222080809606
165254,0.06444066825891698
165255,0.12567081520079978
165256,0.3784817396982499
165257,0.05646254780852962
165258,0.0014747420832849807
165259,0.45607363844830917
165260,0.7928083859381518
165261,0.6377364272847779
165262,0.4453943507368467
165263,0.03372993151797017
165264,0.011257882113037543
165265,0.030102780311167546
165266,0.009901024020039317
165267,0.2867065718899383
165268,0.33891635659406705
165269,0.4714110259271878
165270,0.37824754397504196
165271,0.08311055234996316
165272,0.5020828280403423
165273,0.08702957633400318
165274,0.10214800569203172
165275,0.4427167073066649
165276,0.10194516430341699
165277,0.42531747334212033
165278,0.7677768496834246
165279,0.18956773518921957
165280,0.055802239049059274
165281,0.027373953284331957
165282,0.08569374966548651
165283,0.01313416484249583
165284,0.2998919432867479
165285,0.340271507138383
165286,0.0982984476932558
165287,0.05519055810765257
165288,0.06272771220700514
165289,0.048434413105108896
165290,0.05300485611693271
165291,0.2597269858129673
